"ano";"chave";"estado";"municipio";"total.contratos";"valores.totais"
2004;"MAR VERMELHO (AL)";"AL";"MAR VERMELHO";131;201420.6
2004;"MARAGOGI (AL)";"AL";"MARAGOGI";61;59220.39
2004;"MARAVILHA (AL)";"AL";"MARAVILHA";554;914975.12
2004;"MARECHAL DEODORO (AL)";"AL";"MARECHAL DEODORO";100;470935.4
2004;"MARIBONDO (AL)";"AL";"MARIBONDO";5;302780
2004;"MATA GRANDE (AL)";"AL";"MATA GRANDE";2661;1672882.54
2004;"MATRIZ DE CAMARAGIBE (AL)";"AL";"MATRIZ DE CAMARAGIBE";5;153879.2
2004;"MINADOR DO NEGRAO (AL)";"AL";"MINADOR DO NEGRAO";384;629871.5
2004;"MONTEIROPOLIS (AL)";"AL";"MONTEIROPOLIS";162;270648.72
2004;"MURICI (AL)";"AL";"MURICI";9;696741.48
2004;"NOVO LINO (AL)";"AL";"NOVO LINO";255;147923.55
2004;"OLHO D AGUA DAS FLORES (AL)";"AL";"OLHO D AGUA DAS FLORES";357;683243.58
2004;"OLHO D AGUA DO CASADO (AL)";"AL";"OLHO D AGUA DO CASADO";403;447945.16
2004;"OLHO D AGUA GRANDE (AL)";"AL";"OLHO D AGUA GRANDE";238;266057.04
2004;"OLIVENCA (AL)";"AL";"OLIVENCA";460;389758.27
2004;"OURO BRANCO (AL)";"AL";"OURO BRANCO";286;411912.57
2004;"PALESTINA (AL)";"AL";"PALESTINA";28;62612
2004;"PALMEIRA DOS INDIOS (AL)";"AL";"PALMEIRA DOS INDIOS";2220;2528470.67
2004;"PAO DE ACUCAR (AL)";"AL";"PAO DE ACUCAR";847;1528624.55
2004;"PARICONHA (AL)";"AL";"PARICONHA";1683;584009.22
2004;"PARIPUEIRA (AL)";"AL";"PARIPUEIRA";4;65202
2004;"PASSO DE CAMARAGIBE (AL)";"AL";"PASSO DE CAMARAGIBE";135;519658.32
2004;"PAULO JACINTO (AL)";"AL";"PAULO JACINTO";110;277832.81
2004;"PENEDO (AL)";"AL";"PENEDO";653;2372297.96
2004;"PIACABUCU (AL)";"AL";"PIACABUCU";87;431724.16
2004;"PILAR (AL)";"AL";"PILAR";38;335735.96
2004;"PINDOBA (AL)";"AL";"PINDOBA";97;634912.82
2004;"PIRANHAS (AL)";"AL";"PIRANHAS";837;1176273.57
2004;"POCO DAS TRINCHEIRAS (AL)";"AL";"POCO DAS TRINCHEIRAS";382;557361.46
2004;"PORTO CALVO (AL)";"AL";"PORTO CALVO";29;245399.39
2004;"PORTO DE PEDRAS (AL)";"AL";"PORTO DE PEDRAS";120;366349.4
2004;"PORTO REAL DO COLEGIO (AL)";"AL";"PORTO REAL DO COLEGIO";1253;2099498.96
2004;"QUEBRANGULO (AL)";"AL";"QUEBRANGULO";672;856295.31
2004;"RIO LARGO (AL)";"AL";"RIO LARGO";1;17856
2004;"ROTEIRO (AL)";"AL";"ROTEIRO";54;279170
2004;"SANTA LUZIA DO NORTE (AL)";"AL";"SANTA LUZIA DO NORTE";1;1000
2004;"SANTANA DO IPANEMA (AL)";"AL";"SANTANA DO IPANEMA";2071;2067222.71
2004;"SANTANA DO MUNDAU (AL)";"AL";"SANTANA DO MUNDAU";1411;975624.1
2004;"SAO BRAS (AL)";"AL";"SAO BRAS";300;688448.88
2004;"SAO JOSE DA LAJE (AL)";"AL";"SAO JOSE DA LAJE";399;844785.4
2004;"SAO JOSE DA TAPERA (AL)";"AL";"SAO JOSE DA TAPERA";429;903092.07
2004;"SAO LUIS DO QUITUNDE (AL)";"AL";"SAO LUIS DO QUITUNDE";248;645834.66
2004;"SAO MIGUEL DOS CAMPOS (AL)";"AL";"SAO MIGUEL DOS CAMPOS";16;2336883.88
2004;"SAO MIGUEL DOS MILAGRES (AL)";"AL";"SAO MIGUEL DOS MILAGRES";75;145235.84
2004;"SAO SEBASTIAO (AL)";"AL";"SAO SEBASTIAO";1064;2326455.89
2004;"SENADOR RUI PALMEIRA (AL)";"AL";"SENADOR RUI PALMEIRA";635;877866.23
2004;"TANQUE D ARCA (AL)";"AL";"TANQUE D ARCA";226;105851.06
2004;"TAQUARANA (AL)";"AL";"TAQUARANA";12;241384.24
2004;"TEOTONIO VILELA (AL)";"AL";"TEOTONIO VILELA";57;980710.82
2004;"TRAIPU (AL)";"AL";"TRAIPU";626;777188.89
2004;"UNIAO DOS PALMARES (AL)";"AL";"UNIAO DOS PALMARES";1478;1712515.4
2004;"VICOSA (AL)";"AL";"VICOSA";664;2717453.66
2004;"ANORI (AM)";"AM";"ANORI";56;56000
2004;"AUTAZES (AM)";"AM";"AUTAZES";340;1202645.51
2004;"BARREIRINHA (AM)";"AM";"BARREIRINHA";19;281176
2004;"BERURI (AM)";"AM";"BERURI";323;322739
2004;"BOA VISTA DO RAMOS (AM)";"AM";"BOA VISTA DO RAMOS";81;429623.48
2004;"BOCA DO ACRE (AM)";"AM";"BOCA DO ACRE";1389;2573591.1
2004;"BORBA (AM)";"AM";"BORBA";392;1457136.8
2004;"CANUTAMA (AM)";"AM";"CANUTAMA";8;2617628.35
2004;"CARAUARI (AM)";"AM";"CARAUARI";446;2066955.88
2004;"CAREIRO (AM)";"AM";"CAREIRO";232;1048450.48
2004;"CAREIRO DA VARZEA (AM)";"AM";"CAREIRO DA VARZEA";809;767917.17
2004;"COARI (AM)";"AM";"COARI";804;923464.58
2004;"CODAJAS (AM)";"AM";"CODAJAS";128;152500
2004;"EIRUNEPE (AM)";"AM";"EIRUNEPE";10;10000
2004;"HUMAITA (AM)";"AM";"HUMAITA";335;4467852.47
2004;"IRANDUBA (AM)";"AM";"IRANDUBA";18;856303.34
2004;"ITACOATIARA (AM)";"AM";"ITACOATIARA";1366;4613660.86
2004;"ITAPIRANGA (AM)";"AM";"ITAPIRANGA";65;118217
2004;"JURUA (AM)";"AM";"JURUA";62;61944.2
2004;"LABREA (AM)";"AM";"LABREA";457;3933547.2
2004;"MANACAPURU (AM)";"AM";"MANACAPURU";490;2456877.22
2004;"MANAQUIRI (AM)";"AM";"MANAQUIRI";1;5900
2004;"MANAUS (AM)";"AM";"MANAUS";155;4765384.96
2004;"MANICORE (AM)";"AM";"MANICORE";234;436999.26
2004;"MAUES (AM)";"AM";"MAUES";2393;6786135.41
2004;"NHAMUNDA (AM)";"AM";"NHAMUNDA";20;121054.35
2004;"NOVA OLINDA DO NORTE (AM)";"AM";"NOVA OLINDA DO NORTE";253;976897.65
2004;"PARINTINS (AM)";"AM";"PARINTINS";1199;5268345.52
2004;"PAUINI (AM)";"AM";"PAUINI";35;340334.89
2004;"PRESIDENTE FIGUEIREDO (AM)";"AM";"PRESIDENTE FIGUEIREDO";136;702905.42
2004;"RIO PRETO DA EVA (AM)";"AM";"RIO PRETO DA EVA";102;2518138.96
2004;"SAO GABRIEL DA CACHOEIRA (AM)";"AM";"SAO GABRIEL DA CACHOEIRA";361;430964.12
2004;"SAO PAULO DE OLIVENCA (AM)";"AM";"SAO PAULO DE OLIVENCA";57;2484910.64
2004;"SAO SEBASTIAO DO UATUMA (AM)";"AM";"SAO SEBASTIAO DO UATUMA";1;29748
2004;"SILVES (AM)";"AM";"SILVES";53;53000
2004;"TEFE (AM)";"AM";"TEFE";135;135000
2004;"URUCARA (AM)";"AM";"URUCARA";17;185071.4
2004;"URUCURITUBA (AM)";"AM";"URUCURITUBA";60;116488.46
2004;"AMAPA (AP)";"AP";"AMAPA";158;516651.15
2004;"CALCOENE (AP)";"AP";"CALCOENE";32;748230.94
2004;"CUTIAS (AP)";"AP";"CUTIAS";61;206772.09
2004;"FERREIRA GOMES (AP)";"AP";"FERREIRA GOMES";121;325013.01
2004;"ITAUBAL (AP)";"AP";"ITAUBAL";3;925661.36
2004;"LARANJAL DO JARI (AP)";"AP";"LARANJAL DO JARI";61;121193.26
2004;"MACAPA (AP)";"AP";"MACAPA";888;4214612.71
2004;"MAZAGAO (AP)";"AP";"MAZAGAO";34;76773.77
2004;"OIAPOQUE (AP)";"AP";"OIAPOQUE";106;240038.74
2004;"PEDRA BRANCA DO AMAPARI (AP)";"AP";"PEDRA BRANCA DO AMAPARI";71;241280.52
2004;"PORTO GRANDE (AP)";"AP";"PORTO GRANDE";304;1113379.84
2004;"PRACUUBA (AP)";"AP";"PRACUUBA";25;283333.04
2004;"SANTANA (AP)";"AP";"SANTANA";409;884496.25
2004;"SERRA DO NAVIO (AP)";"AP";"SERRA DO NAVIO";36;138434.62
2004;"TARTARUGALZINHO (AP)";"AP";"TARTARUGALZINHO";290;1276450.43
2004;"VITORIA DO JARI (AP)";"AP";"VITORIA DO JARI";27;54140.66
2004;"ABAIRA (BA)";"BA";"ABAIRA";160;121000
2004;"ABARE (BA)";"BA";"ABARE";443;226476.03
2004;"ACAJUTIBA (BA)";"BA";"ACAJUTIBA";79;462786.7
2004;"ADUSTINA (BA)";"BA";"ADUSTINA";1021;2822024.51
2004;"AGUA FRIA (BA)";"BA";"AGUA FRIA";584;441470.86
2004;"AIQUARA (BA)";"BA";"AIQUARA";17;102323.08
2004;"ALAGOINHAS (BA)";"BA";"ALAGOINHAS";76;1004075.16
2004;"ALCOBACA (BA)";"BA";"ALCOBACA";64;636319.73
2004;"ALMADINA (BA)";"BA";"ALMADINA";155;354638.89
2004;"AMARGOSA (BA)";"BA";"AMARGOSA";568;765309.25
2004;"AMELIA RODRIGUES (BA)";"BA";"AMELIA RODRIGUES";191;197279.95
2004;"AMERICA DOURADA (BA)";"BA";"AMERICA DOURADA";452;2041300.28
2004;"ANAGE (BA)";"BA";"ANAGE";666;1149853.72
2004;"ANDARAI (BA)";"BA";"ANDARAI";175;329000
2004;"ANDORINHA (BA)";"BA";"ANDORINHA";439;899081.78
2004;"ANGICAL (BA)";"BA";"ANGICAL";177;1386273.8
2004;"ANGUERA (BA)";"BA";"ANGUERA";51;119689.09
2004;"ANTAS (BA)";"BA";"ANTAS";462;585095.16
2004;"ANTONIO CARDOSO (BA)";"BA";"ANTONIO CARDOSO";725;556990.55
2004;"ANTONIO GONCALVES (BA)";"BA";"ANTONIO GONCALVES";395;446443.2
2004;"APORA (BA)";"BA";"APORA";527;961674.32
2004;"APUAREMA (BA)";"BA";"APUAREMA";38;84449.77
2004;"ARACAS (BA)";"BA";"ARACAS";6;77833.82
2004;"ARACATU (BA)";"BA";"ARACATU";492;1240071.16
2004;"ARACI (BA)";"BA";"ARACI";749;1206177.13
2004;"ARAMARI (BA)";"BA";"ARAMARI";11;134625
2004;"ARATACA (BA)";"BA";"ARATACA";47;556717.72
2004;"ARATUIPE (BA)";"BA";"ARATUIPE";55;160604.45
2004;"AURELINO LEAL (BA)";"BA";"AURELINO LEAL";264;534662.16
2004;"BAIANOPOLIS (BA)";"BA";"BAIANOPOLIS";514;5101940.81
2004;"BAIXA GRANDE (BA)";"BA";"BAIXA GRANDE";412;682472.85
2004;"BANZAE (BA)";"BA";"BANZAE";29;150337.28
2004;"BARRA (BA)";"BA";"BARRA";42;256174.16
2004;"BARRA DA ESTIVA (BA)";"BA";"BARRA DA ESTIVA";703;1007478.76
2004;"BARRA DO CHOCA (BA)";"BA";"BARRA DO CHOCA";588;3040621.36
2004;"BARRA DO MENDES (BA)";"BA";"BARRA DO MENDES";73;458562.25
2004;"BARRA DO ROCHA (BA)";"BA";"BARRA DO ROCHA";4;83237.73
2004;"BARREIRAS (BA)";"BA";"BARREIRAS";1329;135075692.25
2004;"BARRO ALTO (BA)";"BA";"BARRO ALTO";387;1383882.37
2004;"BARRO PRETO (BA)";"BA";"BARRO PRETO";71;72274.62
2004;"BARROCAS (BA)";"BA";"BARROCAS";656;411704.49
2004;"BELMONTE (BA)";"BA";"BELMONTE";154;561544.2
2004;"BELO CAMPO (BA)";"BA";"BELO CAMPO";260;507896.24
2004;"BIRITINGA (BA)";"BA";"BIRITINGA";694;1311031.05
2004;"BOA NOVA (BA)";"BA";"BOA NOVA";166;566362.77
2004;"BOA VISTA DO TUPIM (BA)";"BA";"BOA VISTA DO TUPIM";724;1496015.99
2004;"BOM JESUS DA LAPA (BA)";"BA";"BOM JESUS DA LAPA";1135;2956548.42
2004;"BOM JESUS DA SERRA (BA)";"BA";"BOM JESUS DA SERRA";301;299516.53
2004;"BONINAL (BA)";"BA";"BONINAL";145;295078.77
2004;"BONITO (BA)";"BA";"BONITO";983;1912717.51
2004;"BOQUIRA (BA)";"BA";"BOQUIRA";352;291264.46
2004;"BOTUPORA (BA)";"BA";"BOTUPORA";491;836032.9
2004;"BREJOES (BA)";"BA";"BREJOES";962;737873.38
2004;"BREJOLANDIA (BA)";"BA";"BREJOLANDIA";1214;1976171.34
2004;"BROTAS DE MACAUBAS (BA)";"BA";"BROTAS DE MACAUBAS";21;58034.05
2004;"BRUMADO (BA)";"BA";"BRUMADO";1437;4397232.49
2004;"BUERAREMA (BA)";"BA";"BUERAREMA";331;578250.81
2004;"BURITIRAMA (BA)";"BA";"BURITIRAMA";150;75000
2004;"CAATIBA (BA)";"BA";"CAATIBA";356;583060
2004;"CABACEIRAS DO PARAGUACU (BA)";"BA";"CABACEIRAS DO PARAGUACU";301;570242.26
2004;"CACHOEIRA (BA)";"BA";"CACHOEIRA";351;1209511.22
2004;"CACULE (BA)";"BA";"CACULE";578;625056.9
2004;"CAEM (BA)";"BA";"CAEM";173;382068.01
2004;"CAETANOS (BA)";"BA";"CAETANOS";892;1320652.2
2004;"CAETITE (BA)";"BA";"CAETITE";1028;2266097.78
2004;"CAFARNAUM (BA)";"BA";"CAFARNAUM";410;2756716.33
2004;"CAIRU (BA)";"BA";"CAIRU";212;388198.32
2004;"CALDEIRAO GRANDE (BA)";"BA";"CALDEIRAO GRANDE";20;130418.69
2004;"CAMACAN (BA)";"BA";"CAMACAN";210;1240708.12
2004;"CAMACARI (BA)";"BA";"CAMACARI";26;365865.63
2004;"CAMAMU (BA)";"BA";"CAMAMU";428;625251.64
2004;"CAMPO ALEGRE DE LOURDES (BA)";"BA";"CAMPO ALEGRE DE LOURDES";14;10915
2004;"CAMPO FORMOSO (BA)";"BA";"CAMPO FORMOSO";407;1056975.96
2004;"CANAPOLIS (BA)";"BA";"CANAPOLIS";555;589158.47
2004;"CANARANA (BA)";"BA";"CANARANA";945;2790280.73
2004;"CANAVIEIRAS (BA)";"BA";"CANAVIEIRAS";141;913820.71
2004;"CANDEAL (BA)";"BA";"CANDEAL";516;294997.14
2004;"CANDEIAS (BA)";"BA";"CANDEIAS";13;13000
2004;"CANDIBA (BA)";"BA";"CANDIBA";816;1329991.56
2004;"CANDIDO SALES (BA)";"BA";"CANDIDO SALES";1282;1294990.4
2004;"CANSANCAO (BA)";"BA";"CANSANCAO";265;496437.73
2004;"CANUDOS (BA)";"BA";"CANUDOS";22;108089
2004;"CAPELA DO ALTO ALEGRE (BA)";"BA";"CAPELA DO ALTO ALEGRE";407;695974.02
2004;"CAPIM GROSSO (BA)";"BA";"CAPIM GROSSO";190;381665.46
2004;"CARAIBAS (BA)";"BA";"CARAIBAS";218;509691.05
2004;"CARAVELAS (BA)";"BA";"CARAVELAS";136;886267.36
2004;"CARDEAL DA SILVA (BA)";"BA";"CARDEAL DA SILVA";12;9762.15
2004;"CARINHANHA (BA)";"BA";"CARINHANHA";3435;3840681.75
2004;"CASA NOVA (BA)";"BA";"CASA NOVA";685;6428061.31
2004;"CASTRO ALVES (BA)";"BA";"CASTRO ALVES";294;1613559.22
2004;"CATOLANDIA (BA)";"BA";"CATOLANDIA";524;1551986.62
2004;"CATU (BA)";"BA";"CATU";33;103814.84
2004;"CATURAMA (BA)";"BA";"CATURAMA";441;630779.81
2004;"CENTRAL (BA)";"BA";"CENTRAL";1058;3011827.85
2004;"CHORROCHO (BA)";"BA";"CHORROCHO";369;124000
2004;"CICERO DANTAS (BA)";"BA";"CICERO DANTAS";807;1625840.38
2004;"CIPO (BA)";"BA";"CIPO";202;209369.8
2004;"COARACI (BA)";"BA";"COARACI";218;208277.24
2004;"COCOS (BA)";"BA";"COCOS";118;663745.95
2004;"CONCEICAO DA FEIRA (BA)";"BA";"CONCEICAO DA FEIRA";446;2279607.19
2004;"CONCEICAO DO ALMEIDA (BA)";"BA";"CONCEICAO DO ALMEIDA";326;454013.78
2004;"CONCEICAO DO COITE (BA)";"BA";"CONCEICAO DO COITE";1207;4262246
2004;"CONCEICAO DO JACUIPE (BA)";"BA";"CONCEICAO DO JACUIPE";403;503291.47
2004;"CONDE (BA)";"BA";"CONDE";247;457699.63
2004;"CONDEUBA (BA)";"BA";"CONDEUBA";790;1108952.43
2004;"CONTENDAS DO SINCORA (BA)";"BA";"CONTENDAS DO SINCORA";7;38594.16
2004;"CORACAO DE MARIA (BA)";"BA";"CORACAO DE MARIA";1357;997732.12
2004;"CORDEIROS (BA)";"BA";"CORDEIROS";380;468121.07
2004;"CORIBE (BA)";"BA";"CORIBE";1888;3386505.83
2004;"CORONEL JOAO SA (BA)";"BA";"CORONEL JOAO SA";1895;2310021.95
2004;"CORRENTINA (BA)";"BA";"CORRENTINA";1123;59088777.72
2004;"COTEGIPE (BA)";"BA";"COTEGIPE";1118;2246953.22
2004;"CRAVOLANDIA (BA)";"BA";"CRAVOLANDIA";1668;2517201.7
2004;"CRISOPOLIS (BA)";"BA";"CRISOPOLIS";673;1104947.86
2004;"CRISTOPOLIS (BA)";"BA";"CRISTOPOLIS";296;1429524.13
2004;"CRUZ DAS ALMAS (BA)";"BA";"CRUZ DAS ALMAS";371;879239.31
2004;"CURACA (BA)";"BA";"CURACA";1725;4211516.24
2004;"DARIO MEIRA (BA)";"BA";"DARIO MEIRA";29;284713.48
2004;"DIAS D AVILA (BA)";"BA";"DIAS D AVILA";12;8996
2004;"DOM BASILIO (BA)";"BA";"DOM BASILIO";600;1633308.73
2004;"DOM MACEDO COSTA (BA)";"BA";"DOM MACEDO COSTA";58;85595.04
2004;"ELISIO MEDRADO (BA)";"BA";"ELISIO MEDRADO";201;348769.8
2004;"ENCRUZILHADA (BA)";"BA";"ENCRUZILHADA";368;2609687.18
2004;"ENTRE RIOS (BA)";"BA";"ENTRE RIOS";22;269943.87
2004;"ERICO CARDOSO (BA)";"BA";"ERICO CARDOSO";342;346077.1
2004;"ESPLANADA (BA)";"BA";"ESPLANADA";360;1657871.2
2004;"EUCLIDES DA CUNHA (BA)";"BA";"EUCLIDES DA CUNHA";2819;2743633.73
2004;"EUNAPOLIS (BA)";"BA";"EUNAPOLIS";114;2774056.03
2004;"FATIMA (BA)";"BA";"FATIMA";995;2617034.59
2004;"FEIRA DA MATA (BA)";"BA";"FEIRA DA MATA";96;361484.98
2004;"FEIRA DE SANTANA (BA)";"BA";"FEIRA DE SANTANA";2378;3812008.67
2004;"FILADELFIA (BA)";"BA";"FILADELFIA";192;223827.4
2004;"FIRMINO ALVES (BA)";"BA";"FIRMINO ALVES";6;70244.8
2004;"FLORESTA AZUL (BA)";"BA";"FLORESTA AZUL";240;322493.01
2004;"FORMOSA DO RIO PRETO (BA)";"BA";"FORMOSA DO RIO PRETO";1581;96222500.37
2004;"GANDU (BA)";"BA";"GANDU";2;34338.73
2004;"GAVIAO (BA)";"BA";"GAVIAO";159;246154.74
2004;"GENTIO DO OURO (BA)";"BA";"GENTIO DO OURO";73;70000
2004;"GLORIA (BA)";"BA";"GLORIA";664;885584.44
2004;"GONGOGI (BA)";"BA";"GONGOGI";6;340847.21
2004;"GOVERNADOR MANGABEIRA (BA)";"BA";"GOVERNADOR MANGABEIRA";572;756698.48
2004;"GUAJERU (BA)";"BA";"GUAJERU";495;715387.49
2004;"GUANAMBI (BA)";"BA";"GUANAMBI";1485;3958240.03
2004;"GUARATINGA (BA)";"BA";"GUARATINGA";334;1625685.89
2004;"HELIOPOLIS (BA)";"BA";"HELIOPOLIS";329;1049452.25
2004;"IACU (BA)";"BA";"IACU";30;191623.5
2004;"IBIASSUCE (BA)";"BA";"IBIASSUCE";1761;1712510.25
2004;"IBICARAI (BA)";"BA";"IBICARAI";313;950919.92
2004;"IBICOARA (BA)";"BA";"IBICOARA";584;1441038.9
2004;"IBICUI (BA)";"BA";"IBICUI";41;1117778.18
2004;"IBIPEBA (BA)";"BA";"IBIPEBA";255;591606.07
2004;"IBIPITANGA (BA)";"BA";"IBIPITANGA";300;213247.12
2004;"IBIQUERA (BA)";"BA";"IBIQUERA";72;382426.02
2004;"IBIRAPITANGA (BA)";"BA";"IBIRAPITANGA";28;177977.84
2004;"IBIRAPUA (BA)";"BA";"IBIRAPUA";407;1137570.46
2004;"IBIRATAIA (BA)";"BA";"IBIRATAIA";19;406163.9
2004;"IBITIARA (BA)";"BA";"IBITIARA";149;138902.4
2004;"IBITITA (BA)";"BA";"IBITITA";708;2788656.04
2004;"IBOTIRAMA (BA)";"BA";"IBOTIRAMA";1747;3708259.81
2004;"ICHU (BA)";"BA";"ICHU";5;6593
2004;"IGAPORA (BA)";"BA";"IGAPORA";539;705998.03
2004;"IGRAPIUNA (BA)";"BA";"IGRAPIUNA";130;144561.8
2004;"IGUAI (BA)";"BA";"IGUAI";110;437746.39
2004;"ILHEUS (BA)";"BA";"ILHEUS";983;2861205.34
2004;"INHAMBUPE (BA)";"BA";"INHAMBUPE";145;1721176.93
2004;"IPECAETA (BA)";"BA";"IPECAETA";24;40058.58
2004;"IPIAU (BA)";"BA";"IPIAU";27;391478.23
2004;"IPIRA (BA)";"BA";"IPIRA";980;1935440.73
2004;"IPUPIARA (BA)";"BA";"IPUPIARA";140;103335.15
2004;"IRAJUBA (BA)";"BA";"IRAJUBA";61;124254.73
2004;"IRAMAIA (BA)";"BA";"IRAMAIA";6;153089.44
2004;"IRAQUARA (BA)";"BA";"IRAQUARA";2609;1103280.54
2004;"IRARA (BA)";"BA";"IRARA";551;1493690.06
2004;"IRECE (BA)";"BA";"IRECE";105;1677166.38
2004;"ITABELA (BA)";"BA";"ITABELA";88;750817.45
2004;"ITABERABA (BA)";"BA";"ITABERABA";347;1597107.46
2004;"ITABUNA (BA)";"BA";"ITABUNA";413;768843.63
2004;"ITACARE (BA)";"BA";"ITACARE";282;709100.98
2004;"ITAETE (BA)";"BA";"ITAETE";1221;1836157.74
2004;"ITAGI (BA)";"BA";"ITAGI";80;150199.5
2004;"ITAGIBA (BA)";"BA";"ITAGIBA";68;856059.95
2004;"ITAGIMIRIM (BA)";"BA";"ITAGIMIRIM";60;255595.11
